MEASUREMENT_TIME,VALUE,ID_INPUT,PRIVATE_DATA
6/28/2021 14:38:34,0,OUTLOOK.EXE,0
6/28/2021 14:38:38,0,Teams.exe,0
6/28/2021 14:38:38,0,Teams.exe,0
6/28/2021 14:38:40,0,Teams.exe,0
6/28/2021 14:38:54,0,Teams.exe,0
6/28/2021 14:41:14,0,Teams.exe,0
6/28/2021 14:41:31,0,Teams.exe,0
6/28/2021 14:41:33,0,explorer.exe,0
6/28/2021 14:41:35,0,OUTLOOK.EXE,0
6/28/2021 14:41:37,0,OUTLOOK.EXE,0
6/28/2021 14:42:10,0,explorer.exe,0
6/28/2021 14:42:14,0,explorer.exe,0
6/28/2021 14:42:15,0,OUTLOOK.EXE,0
6/28/2021 14:42:17,0,OUTLOOK.EXE,0
6/28/2021 14:42:54,0,explorer.exe,0
6/28/2021 14:42:55,0,OUTLOOK.EXE,0
6/28/2021 14:42:57,0,OUTLOOK.EXE,0
6/28/2021 14:43:31,0,OUTLOOK.EXE,0
6/28/2021 14:43:42,0,OUTLOOK.EXE,0
6/28/2021 14:44:32,0,OUTLOOK.EXE,0
6/28/2021 14:44:33,0,OUTLOOK.EXE,0
6/28/2021 14:44:39,0,OUTLOOK.EXE,0
6/28/2021 14:44:54,0,Teams.exe,0
6/28/2021 14:46:48,0,chrome.exe,0
6/28/2021 14:46:55,0,Teams.exe,0
6/28/2021 14:51:41,0,OUTLOOK.EXE,0
6/28/2021 14:51:57,0,explorer.exe,0
6/28/2021 14:52:00,0,explorer.exe,0
6/28/2021 14:52:01,0,OUTLOOK.EXE,0
6/28/2021 14:53:26,0,Teams.exe,0
6/28/2021 14:54:06,0,OUTLOOK.EXE,0
6/28/2021 14:54:10,0,OUTLOOK.EXE,0
6/28/2021 14:56:26,0,Teams.exe,0
6/28/2021 14:56:29,0,explorer.exe,0
